Ideal pulse shape of 1,2 an 3 photons events.
laser=1540nm (0.8eV)
bias current = 10.5 uA 
temperature = 44mK
 
time	Amp_1ph_0.8eV	Amp_2ph_1.6eV	Amp_3ph_2.4eV
s	V	V	V

4.59761E-5	-4.17635E-4	-4.80159E-4	-7.91826E-4
4.60161E-5	-7.65963E-4	-8.69859E-4	-9.22896E-4
4.60561E-5	-2.93047E-4	-4.87108E-4	-6.3807E-4
4.60961E-5	-4.05603E-4	-4.88177E-4	-5.87658E-4
4.61361E-5	-4.02404E-4	-4.95661E-4	-4.33903E-4
4.61761E-5	-8.26582E-4	-9.01933E-4	-0.00109
4.62161E-5	-3.37674E-4	-4.11734E-4	-7.74182E-4
4.62561E-5	-3.44071E-4	-4.77486E-4	-8.90129E-4
4.62961E-5	-3.32038E-4	-3.93559E-4	-8.92649E-4
4.63361E-5	-7.63374E-4	-8.6291E-4	-0.00127
4.63761E-5	-2.86955E-4	-3.74314E-4	-6.91002E-4
4.64161E-5	-3.59454E-4	-4.03715E-4	-6.73358E-4
4.64561E-5	-2.95332E-4	-3.86609E-4	-8.34676E-4
4.64961E-5	-7.64897E-4	-7.74171E-4	-0.00131
4.65361E-5	-2.62586E-4	-3.70038E-4	-7.84264E-4
4.65761E-5	-3.75141E-4	-4.78555E-4	-7.81743E-4
4.66161E-5	-3.84889E-4	-3.47051E-4	-0.00104
4.66561E-5	-7.62308E-4	-7.75775E-4	-0.00111
4.66961E-5	-3.04318E-4	-4.55034E-4	-7.61579E-4
4.67361E-5	-3.23966E-4	-4.09061E-4	-7.6662E-4
4.67761E-5	-2.80254E-4	-4.10665E-4	-6.98564E-4
4.68161E-5	-7.20271E-4	-8.26559E-4	-0.00123
4.68561E-5	-2.37151E-4	-2.8611E-4	-4.46505E-4
4.68961E-5	-2.32124E-4	-3.33152E-4	-4.01135E-4
4.69361E-5	-2.67917E-4	-3.70038E-4	-7.54017E-4
4.69761E-5	-7.00928E-4	-8.96588E-4	-7.89305E-4
4.70161E-5	-2.3319E-4	-4.71606E-4	-4.99438E-4
4.70561E-5	-2.92438E-4	-5.30943E-4	-5.90179E-4
4.70961E-5	-3.49249E-4	-5.35219E-4	-6.75879E-4
4.71361E-5	-7.49362E-4	-8.76274E-4	-0.00109
4.71761E-5	-2.48726E-4	-4.00508E-4	-6.02782E-4
4.72161E-5	-3.3478E-4	-4.3472E-4	-5.24644E-4
4.72561E-5	-2.92438E-4	-4.78555E-4	-6.27988E-4
4.72961E-5	-7.52255E-4	-7.96623E-4	-0.00135
4.73361E-5	-2.55275E-4	-2.77023E-4	-3.88532E-4
4.73761E-5	-2.89544E-4	-4.48085E-4	-6.10344E-4
4.74161E-5	-3.23661E-4	-3.58277E-4	-9.30458E-4
4.74561E-5	-7.40223E-4	-6.76345E-4	-0.00122
4.74961E-5	-2.10344E-4	-3.32083E-4	-7.91826E-4
4.75361E-5	-2.87869E-4	-4.02646E-4	-8.24593E-4
4.75761E-5	-2.635E-4	-3.54535E-4	-8.06949E-4
4.76161E-5	-6.81585E-4	-9.22247E-4	-0.00117
4.76561E-5	-2.70963E-4	-4.52361E-4	-9.02732E-4
4.76961E-5	-3.40263E-4	-4.91919E-4	-9.78349E-4
4.77361E-5	-3.15741E-4	-5.61948E-4	-9.27937E-4
4.77761E-5	-7.80128E-4	-8.91776E-4	-0.00137
4.78161E-5	-2.47051E-4	-4.39531E-4	-9.12814E-4
4.78561E-5	-2.67003E-4	-4.69467E-4	-8.34676E-4
4.78961E-5	-3.05537E-4	-3.18184E-4	-7.26291E-4
4.79361E-5	-6.91942E-4	-8.60771E-4	-0.00143
4.79761E-5	-1.7836E-4	-3.87678E-4	-5.37247E-4
4.80161E-5	-2.78274E-4	-4.38997E-4	-4.51547E-4
4.80561E-5	-2.70201E-4	-5.37358E-4	-6.27988E-4
4.80961E-5	-6.73055E-4	-8.49011E-4	-6.98564E-4
4.81361E-5	-2.51315E-4	-3.56139E-4	-3.3812E-4
4.81761E-5	-2.71267E-4	-4.26702E-4	-4.31382E-4
4.82161E-5	-2.64414E-4	-3.81264E-4	-6.27988E-4
4.82561E-5	-6.20052E-4	-8.0678E-4	-0.00114
4.82961E-5	-2.10344E-4	-3.69503E-4	-3.70888E-4
4.83361E-5	-3.27012E-4	-3.25134E-4	-7.79223E-4
4.83761E-5	-2.76141E-4	-3.54001E-4	-6.73358E-4
4.84161E-5	-7.28038E-4	-8.34043E-4	-8.04429E-4
4.84561E-5	-2.61672E-4	-3.35825E-4	-6.15385E-4
4.84961E-5	-3.18635E-4	-3.78056E-4	-6.73358E-4
4.85361E-5	-3.11172E-4	-3.78591E-4	-6.12864E-4
4.85761E-5	-7.30628E-4	-7.29268E-4	-0.00117
4.86161E-5	-2.77969E-4	-2.75419E-4	-5.85138E-4
4.86561E-5	-2.46746E-4	-2.82368E-4	-6.85961E-4
4.86961E-5	-2.58169E-4	-2.96267E-4	-7.26291E-4
4.87361E-5	-7.6048E-4	-7.09489E-4	-0.00108
4.87761E-5	-2.66241E-4	-2.52967E-4	-6.68317E-4
4.88161E-5	-2.82843E-4	-3.16581E-4	-7.56538E-4
4.88561E-5	-2.78426E-4	-2.82368E-4	-6.33029E-4
4.88961E-5	-6.3574E-4	-7.34613E-4	-8.37196E-4
4.89361E-5	-2.2588E-4	-3.48655E-4	-7.46455E-4
4.89761E-5	-2.94266E-4	-3.69503E-4	-5.29685E-4
4.90161E-5	-2.17198E-4	-4.11199E-4	-4.76752E-4
4.90561E-5	-6.68943E-4	-8.23352E-4	-0.00119
4.90961E-5	-1.33124E-4	-2.53502E-4	-5.01958E-4
4.91361E-5	-1.34343E-4	-3.05355E-4	-6.63276E-4
4.91761E-5	-2.31972E-4	-3.35291E-4	-8.90129E-4
4.92161E-5	-5.9812E-4	-7.9395E-4	-0.00102
4.92561E-5	-1.27641E-4	-4.1013E-4	-5.90179E-4
4.92961E-5	-2.61063E-4	-3.49724E-4	-7.16208E-4
4.93361E-5	-2.0014E-4	-3.14977E-4	-3.75929E-4
4.93761E-5	-6.11371E-4	-8.23352E-4	-0.00101
4.94161E-5	-1.44852E-4	-2.55105E-4	-6.22947E-4
4.94561E-5	-1.95418E-4	-3.24599E-4	-2.70064E-4
4.94961E-5	-2.1004E-4	-3.41705E-4	-5.24644E-4
4.95361E-5	-6.27363E-4	-7.2018E-4	-0.00122
4.95761E-5	-1.42567E-4	-2.52967E-4	-5.24644E-4
4.96161E-5	-1.95875E-4	-3.09631E-4	-4.94397E-4
4.96561E-5	-2.35475E-4	-4.37393E-4	-4.06176E-4
4.96961E-5	-5.58063E-4	-8.6291E-4	-8.67443E-4
4.97361E-5	-1.18198E-4	-3.00544E-4	-5.72535E-4
4.97761E-5	-2.79644E-4	-3.45447E-4	-3.91053E-4
4.98161E-5	-1.95266E-4	-3.78591E-4	-6.02782E-4
4.98561E-5	-6.62851E-4	-6.87571E-4	-8.62402E-4
4.98961E-5	-2.16589E-4	-2.39068E-4	-4.71711E-4
4.99361E-5	-1.72877E-4	-3.83936E-4	-5.22123E-4
4.99761E-5	-1.8826E-4	-3.83402E-4	-5.24644E-4
5.00161E-5	-5.88981E-4	-8.54357E-4	-9.55664E-4
5.00561E-5	-1.00835E-4	-3.49189E-4	-5.64973E-4
5.00961E-5	-1.56123E-4	-3.78591E-4	-7.64099E-4
5.01361E-5	-1.42263E-4	-3.0482E-4	-6.15385E-4
5.01761E-5	-6.36806E-4	-7.23387E-4	-8.9517E-4
5.02161E-5	-1.98312E-4	-2.66331E-4	-7.13688E-4
5.02561E-5	-2.03947E-4	-3.13373E-4	-5.39767E-4
5.02961E-5	-2.33647E-4	-3.27272E-4	-4.56588E-4
5.03361E-5	-5.87611E-4	-8.36181E-4	-9.27937E-4
5.03761E-5	-1.27337E-4	-2.62055E-4	-2.9275E-4
5.04161E-5	-2.40349E-4	-4.29909E-4	-3.93573E-4
5.04561E-5	-2.22986E-4	-4.26702E-4	-5.12041E-4
5.04961E-5	-6.41528E-4	-7.8807E-4	-6.17905E-4
5.05361E-5	-2.14457E-4	-2.95198E-4	-5.0952E-4
5.05761E-5	-1.62215E-4	-3.19254E-4	-5.4985E-4
5.06161E-5	-2.03338E-4	-2.91991E-4	-5.44808E-4
5.06561E-5	-5.82128E-4	-7.05212E-4	-0.00106
5.06961E-5	-1.46527E-4	-2.41207E-4	-7.64099E-4
5.07361E-5	-1.88717E-4	-2.3105E-4	-5.44808E-4
5.07761E-5	-2.39435E-4	-2.94129E-4	-5.90179E-4
5.08161E-5	-6.97882E-4	-6.82226E-4	-9.95993E-4
5.08561E-5	-1.71049E-4	-1.58883E-4	-7.76702E-4
5.08961E-5	-2.05318E-4	-2.22497E-4	-5.22123E-4
5.09361E-5	-2.70963E-4	-2.35326E-4	-3.91053E-4
5.09761E-5	-6.08325E-4	-7.11627E-4	-8.06949E-4
5.10161E-5	-1.35714E-4	-1.50865E-4	-2.44859E-4
5.10561E-5	-2.2131E-4	-3.8554E-4	-3.96094E-4
5.10961E-5	-2.02272E-4	-4.18149E-4	-5.80097E-4
5.11361E-5	-6.0406E-4	-7.90743E-4	-8.92649E-4
5.11761E-5	-1.76837E-4	-4.29909E-4	-4.03655E-4
5.12161E-5	-1.9222E-4	-3.81264E-4	-4.84314E-4
5.12561E-5	-2.07298E-4	-2.14478E-4	-5.17082E-4
5.12961E-5	-6.26906E-4	-8.18006E-4	-8.49799E-4
5.13361E-5	-1.80492E-4	-1.93095E-4	-4.08697E-4
5.13761E-5	-2.45832E-4	-2.65797E-4	-3.58285E-4
5.14161E-5	-2.69897E-4	-2.38534E-4	-2.5242E-4
5.14561E-5	-6.9514E-4	-6.67258E-4	-4.6415E-4
5.14961E-5	-1.77294E-4	-2.89852E-4	-7.34587E-5
5.15361E-5	-2.07755E-4	-1.92026E-4	-2.54941E-4
5.15761E-5	-2.04252E-4	-2.91991E-4	-2.9275E-4
5.16161E-5	-5.88829E-4	-8.00365E-4	-7.56538E-4
5.16561E-5	-1.32058E-4	-2.09132E-4	-3.12914E-4
5.16961E-5	-2.02729E-4	-3.22996E-4	-2.72585E-4
5.17361E-5	-1.96332E-4	-2.9306E-4	-4.03655E-4
5.17761E-5	-6.13655E-4	-5.51791E-4	-7.64099E-4
5.18161E-5	-1.37998E-4	-2.6847E-4	-3.55764E-4
5.18561E-5	-1.81254E-4	-2.75419E-4	-3.88532E-4
5.18961E-5	-2.1994E-4	-2.76488E-4	-2.72585E-4
5.19361E-5	-6.26754E-4	-6.40529E-4	-6.48152E-4
5.19761E-5	-1.15761E-4	-1.63694E-4	-3.43161E-4
5.20161E-5	-2.04557E-4	-3.15512E-4	-5.59932E-4
5.20561E-5	-1.69983E-4	-2.44414E-4	-3.83491E-4
5.20961E-5	-5.54255E-4	-6.70465E-4	-9.50623E-4
5.21361E-5	-1.0845E-4	-3.12304E-4	-4.56588E-4
5.21761E-5	-2.239E-4	-3.03217E-4	-6.30508E-4
5.22161E-5	-2.05318E-4	-2.89852E-4	-5.32205E-4
5.22561E-5	-6.23251E-4	-7.18042E-4	-6.53194E-4
5.22961E-5	-1.41501E-4	-2.35326E-4	-4.89355E-4
5.23361E-5	-1.6648E-4	-3.49189E-4	-3.96094E-4
5.23761E-5	-1.85975E-4	-2.41741E-4	-4.6667E-4
5.24161E-5	-5.49991E-4	-7.12161E-4	-9.32979E-4
5.24561E-5	-1.30992E-4	-2.26239E-4	-1.56638E-4
5.24961E-5	-1.6983E-4	-2.48691E-4	-4.6667E-4
5.25361E-5	-1.71201E-4	-1.54606E-4	-6.48152E-4
5.25761E-5	-6.04365E-4	-6.37856E-4	-9.20376E-4
5.26161E-5	-1.70287E-4	-1.82404E-4	-4.69191E-4
5.26561E-5	-2.64566E-4	-1.58883E-4	-4.76752E-4
5.26961E-5	-2.0349E-4	-3.01078E-4	-4.51547E-4
5.27361E-5	-5.50143E-4	-6.92382E-4	-6.63276E-4
5.27761E-5	-1.41654E-4	-1.6209E-4	-1.6672E-4
5.28161E-5	-2.32734E-4	-3.52397E-4	-3.20476E-4
5.28561E-5	-1.4074E-4	-3.0482E-4	-4.33903E-4
5.28961E-5	-5.89438E-4	-6.38926E-4	-8.06949E-4
5.29361E-5	-1.28555E-4	-1.33224E-4	-1.38994E-4
5.29761E-5	-1.38455E-4	-1.41777E-4	-2.67544E-4
5.30161E-5	-1.59017E-4	-2.28912E-4	-3.02832E-4
5.30561E-5	-6.05126E-4	-6.57101E-4	-4.61629E-4
5.30961E-5	-1.25509E-4	-1.84008E-4	-5.3294E-5
5.31361E-5	-1.61606E-4	-2.4976E-4	-2.80881E-5
5.31761E-5	-1.51554E-4	-2.78092E-4	-2.39817E-4
5.32161E-5	-6.0208E-4	-6.93452E-4	-8.64923E-4
5.32561E-5	-8.19489E-5	-1.57279E-4	-3.98614E-4
5.32961E-5	-6.93073E-5	-2.44949E-4	-5.85138E-4
5.33361E-5	-1.66175E-4	-2.82903E-4	-3.86011E-4
5.33761E-5	-4.58758E-4	-6.54428E-4	-5.01958E-4
5.34161E-5	-4.60042E-5	-8.67163E-5	-1.61679E-4
5.34561E-5	-1.65261E-4	-2.83437E-4	-7.84998E-5
5.34961E-5	-7.28104E-5	-3.90886E-4	-1.71762E-4
5.35361E-5	-5.81214E-4	-7.42097E-4	-4.96917E-4
5.35761E-5	-8.13396E-5	-2.14478E-4	-1.74282E-4
5.36161E-5	-1.4074E-4	-2.54036E-4	-6.08557E-5
5.36561E-5	-2.35018E-4	-3.41171E-4	-2.70064E-4
5.36961E-5	-5.69486E-4	-8.13729E-4	-9.22896E-4
5.37361E-5	-7.84458E-5	-3.01613E-4	-1.31432E-4
5.37761E-5	-1.55209E-4	-3.25134E-4	-2.0705E-4
5.38161E-5	-1.23224E-4	-2.11805E-4	-3.55764E-4
5.38561E-5	-5.80605E-4	-7.71498E-4	-7.59058E-4
5.38961E-5	-9.24581E-5	-2.69539E-4	-3.55764E-4
5.39361E-5	-1.83995E-4	-3.93559E-4	-2.5242E-4
5.39761E-5	-1.63738E-4	-3.4812E-4	-7.09381E-5
5.40161E-5	-5.52428E-4	-7.04677E-4	-3.96094E-4
5.40561E-5	-4.3415E-5	-3.64692E-4	2.39094E-4
5.40961E-5	-1.13324E-4	-4.69467E-4	1.18106E-4
5.41361E-5	-5.84935E-5	-4.37393E-4	-2.54941E-4
5.41761E-5	-5.07192E-4	-8.91242E-4	-5.82617E-4
5.42161E-5	-9.83981E-5	-3.69503E-4	-1.79323E-4
5.42561E-5	-1.08603E-4	-2.8023E-4	-4.99438E-4
5.42961E-5	-1.13934E-4	-2.00045E-4	-2.59982E-4
5.43361E-5	-5.84565E-4	-6.91313E-4	-7.01085E-4
5.43761E-5	-1.41654E-4	-2.62055E-4	-3.73408E-4
5.44161E-5	-1.60083E-4	-2.28377E-4	-4.2382E-4
5.44561E-5	-1.9755E-4	-2.77023E-4	-6.02782E-4
5.44961E-5	-5.95683E-4	-6.64585E-4	-6.85961E-4
5.45361E-5	-1.1043E-4	-1.70644E-4	-2.0957E-4
5.45761E-5	-1.35409E-4	-3.18719E-4	-4.59108E-4
5.46161E-5	-1.78664E-4	-3.20857E-4	-2.65023E-4
5.46561E-5	-5.25469E-4	-7.27664E-4	-5.01958E-4
5.46961E-5	-1.55666E-4	-3.12304E-4	-1.28912E-4
5.47361E-5	-2.239E-4	-3.45982E-4	-1.03706E-4
5.47761E-5	-2.24204E-4	-3.9142E-4	-4.82528E-5
5.48161E-5	-7.32455E-4	-7.33544E-4	-2.77626E-4
5.48561E-5	-1.47746E-4	-1.75989E-4	-7.34587E-5
5.48961E-5	-1.89935E-4	-2.38534E-4	-3.25517E-4
5.49361E-5	-2.13086E-4	-1.8775E-4	-9.61439E-5
5.49761E-5	-5.67963E-4	-4.84435E-4	-4.61629E-4
5.50161E-5	-1.04947E-4	-1.33758E-4	2.08847E-4
5.50561E-5	-1.63738E-4	-9.68731E-5	6.51736E-5
5.50961E-5	-1.57798E-4	-2.6847E-4	1.9803E-5
5.51361E-5	-5.82889E-4	-6.90244E-4	-4.2382E-4
5.51761E-5	-1.11344E-4	-2.37999E-4	-2.32256E-4
5.52161E-5	-1.80187E-4	-3.00544E-4	-4.74232E-4
5.52561E-5	-1.91763E-4	-3.42775E-4	-2.04529E-4
5.52961E-5	-5.96749E-4	-7.35148E-4	-4.06176E-4
5.53361E-5	-1.18503E-4	-1.29482E-4	2.23236E-5
5.53761E-5	-1.31906E-4	-9.63385E-5	-2.37297E-4
5.54161E-5	-1.25661E-4	-1.59418E-4	-1.13788E-4
5.54561E-5	-5.93398E-4	-5.97229E-4	-3.83491E-4
5.54961E-5	-2.65088E-5	-1.808E-4	-2.19653E-4
5.55361E-5	-1.13629E-4	-2.60986E-4	-1.6672E-4
5.55761E-5	-1.5064E-4	-2.05925E-4	-2.37297E-4
5.56161E-5	-5.41766E-4	-6.45875E-4	-4.6415E-4
5.56561E-5	-1.0312E-4	-1.79731E-4	-1.54852E-5
5.56961E-5	-1.13629E-4	-2.28377E-4	-1.41514E-4
5.57361E-5	-9.5352E-5	-2.92525E-4	7.20011E-6
5.57761E-5	-5.23185E-4	-6.31976E-4	-3.12914E-4
5.58161E-5	-4.12827E-5	-2.66331E-4	-2.24694E-4
5.58561E-5	-1.50487E-4	-3.95162E-4	-3.75929E-4
5.58961E-5	-1.06927E-4	-3.94093E-4	-1.46556E-4
5.59361E-5	-5.506E-4	-8.46873E-4	-5.24644E-4
5.59761E-5	-1.04795E-4	-1.97907E-4	3.99677E-5
5.60161E-5	-7.52473E-5	-2.57244E-4	5.00501E-5
5.60561E-5	-1.12867E-4	-2.2517E-4	-3.31293E-5
5.60961E-5	-5.25621E-4	-6.19146E-4	-3.33079E-4
5.61361E-5	-1.50858E-5	-1.87215E-4	-2.05263E-5
5.61761E-5	-8.31673E-5	-1.72782E-4	-2.27214E-4
5.62161E-5	-1.02054E-4	-2.70073E-4	-3.63326E-4
5.62561E-5	-5.11152E-4	-7.65618E-4	-5.92699E-4
5.62961E-5	-6.39766E-5	-3.2353E-4	-3.12914E-4
5.63361E-5	-1.05252E-4	-3.31014E-4	-3.86011E-4
5.63761E-5	-1.12258E-4	-2.77557E-4	-2.80147E-4
5.64161E-5	-4.45355E-4	-6.52824E-4	-6.50673E-4
5.64561E-5	1.43096E-5	-2.26773E-4	-3.00311E-4
5.64961E-5	-6.53473E-5	-3.32083E-4	-4.38944E-4
5.65361E-5	-1.2033E-4	-3.20857E-4	-3.07873E-4
5.65761E-5	-5.03384E-4	-7.2018E-4	-5.27164E-4
5.66161E-5	-2.08735E-5	-2.15547E-4	-2.47379E-4
5.66561E-5	-1.13934E-4	-3.12304E-4	-2.14612E-4
5.66961E-5	-5.11827E-5	-2.91991E-4	-1.49076E-4
5.67361E-5	-5.1298E-4	-5.844E-4	-3.75929E-4
5.67761E-5	1.2482E-5	-1.2574E-4	-6.08557E-5
5.68161E-5	3.49579E-6	-1.50865E-4	-1.41514E-4
5.68561E-5	-1.04338E-4	-1.65832E-4	-2.44859E-4
5.68961E-5	-4.84194E-4	-5.29339E-4	-6.30508E-4
5.69361E-5	-4.57652E-6	-2.16616E-4	-3.61649E-7
5.69761E-5	-9.74843E-5	-1.54606E-4	-4.82528E-5
5.70161E-5	-7.09827E-5	-2.32119E-4	3.04629E-4
5.70561E-5	-4.43528E-4	-6.21285E-4	-1.61679E-4
5.70961E-5	-4.2719E-6	-1.38035E-4	2.48442E-5
5.71361E-5	-1.15457E-4	-2.28377E-4	9.54206E-5
5.71761E-5	-9.32196E-5	-1.78128E-4	-3.31293E-5
5.72161E-5	-4.82061E-4	-5.68897E-4	-6.30508E-4
5.72561E-5	-8.9412E-5	-1.66367E-4	-2.90229E-4
5.72961E-5	-1.1896E-4	-1.68505E-4	6.01324E-5
5.73361E-5	-1.09821E-4	-1.64763E-4	-1.69241E-4
5.73761E-5	-4.91048E-4	-5.66224E-4	-5.64973E-4
5.74161E-5	-4.25012E-5	-1.18256E-4	-1.44035E-4
5.74561E-5	-1.4607E-4	-1.47123E-4	-1.54117E-4
5.74961E-5	-8.05781E-5	-9.36657E-5	2.48442E-5
5.75361E-5	-5.25926E-4	-5.94022E-4	-6.98564E-4
5.75761E-5	-3.57996E-5	-9.95459E-5	-8.85822E-5
5.76161E-5	-6.61089E-5	-1.75455E-4	-2.44859E-4
5.76561E-5	-4.81365E-5	-2.42276E-4	-2.0705E-4
5.76961E-5	-4.36826E-4	-5.01541E-4	-5.9522E-4
5.77361E-5	-4.26535E-5	-1.88819E-4	-2.22173E-4
5.77761E-5	-1.04034E-4	-1.63694E-4	2.98854E-5
5.78161E-5	-9.94643E-5	-1.42846E-4	-1.46556E-4
5.78561E-5	-5.24555E-4	-5.79054E-4	-5.72535E-4
5.78961E-5	-7.26581E-5	-1.72247E-4	-1.16309E-4
5.79361E-5	-1.34647E-4	-2.21428E-4	-2.85188E-4
5.79761E-5	-9.44381E-5	-1.30016E-4	-1.33953E-4
5.80161E-5	-4.61348E-4	-6.34114E-4	-4.96917E-4
5.80561E-5	-7.28429E-9	-2.17151E-4	1.9803E-5
5.80961E-5	-6.33673E-5	-2.47621E-4	-1.01185E-4
5.81361E-5	-7.06781E-5	-2.37465E-4	-6.08557E-5
5.81761E-5	-5.12218E-4	-5.99902E-4	-5.72535E-4
5.82161E-5	-6.15396E-5	-1.26809E-4	-2.67544E-4
5.82561E-5	-1.1439E-4	-2.28912E-4	-2.87709E-4
5.82961E-5	-8.05781E-5	-2.32119E-4	-3.17956E-4
5.83361E-5	-4.39111E-4	-5.87072E-4	-8.64923E-4
5.83761E-5	1.33958E-5	-1.6904E-4	-2.80881E-5
5.84161E-5	-5.59042E-5	-2.6152E-4	3.02109E-4
5.84561E-5	-2.17873E-5	-1.45519E-4	-1.0444E-5
5.84961E-5	-4.68201E-4	-5.66759E-4	-4.18779E-4
5.85361E-5	-9.29806E-6	-1.20929E-4	1.48353E-4
5.85761E-5	-8.65181E-5	-1.45519E-4	1.65997E-4
5.86161E-5	-8.80412E-5	-2.241E-4	3.02109E-4
5.86561E-5	-4.64698E-4	-5.42703E-4	-3.05353E-4
5.86961E-5	-1.81319E-5	-6.26607E-5	2.79423E-4
5.87361E-5	-9.45904E-5	-1.81335E-4	5.03756E-4
5.87761E-5	-9.70273E-5	-2.34257E-4	4.18056E-4
5.88161E-5	-4.56169E-4	-6.45875E-4	-1.79323E-4
5.88561E-5	2.00973E-5	-7.60249E-5	2.16409E-4
5.88961E-5	-6.01689E-5	-1.00615E-4	-5.07734E-5
5.89361E-5	-3.19919E-5	-1.40708E-4	-1.29646E-5
5.89761E-5	-4.66374E-4	-4.87643E-4	-3.25517E-4
5.90161E-5	2.9845E-5	-9.95459E-5	-1.03706E-4
5.90561E-5	-2.44421E-6	-1.50865E-4	-2.499E-4
5.90961E-5	-1.52381E-5	-1.77593E-4	-2.17132E-4
5.91361E-5	-4.78406E-4	-5.53395E-4	-4.2382E-4
5.91761E-5	-3.57996E-5	-1.375E-4	-2.05263E-5
5.92161E-5	-6.97642E-5	-1.33758E-4	-1.91926E-4
5.92561E-5	-2.62042E-5	-1.81335E-4	-6.58969E-5
5.92961E-5	-4.34084E-4	-7.09489E-4	-1.69241E-4
5.93361E-5	2.9845E-5	-1.15583E-4	-4.0691E-5
5.93761E-5	-7.66181E-5	-1.01684E-4	-3.31293E-5
5.94161E-5	-3.48858E-5	-9.25966E-5	2.48442E-5
5.94561E-5	-4.29363E-4	-4.40066E-4	-5.34726E-4
5.94961E-5	5.16251E-5	-1.49795E-4	-1.69241E-4
5.95361E-5	-1.03642E-5	-1.10772E-4	6.2653E-5
5.95761E-5	1.36349E-6	-7.17484E-5	2.81944E-4
5.96161E-5	-4.37283E-4	-4.55569E-4	2.15894E-6
5.96561E-5	-3.119E-7	-5.41076E-5	8.02971E-5
5.96961E-5	-1.21919E-5	-8.24398E-5	1.53394E-4
5.97361E-5	4.06589E-5	-1.33224E-4	-1.44035E-4
5.97761E-5	-3.92657E-4	-5.56602E-4	-4.59108E-4
5.98161E-5	1.05542E-4	-9.36657E-5	1.22413E-5
5.98561E-5	3.92881E-5	-5.57113E-5	5.50913E-5
5.98961E-5	7.76697E-5	-9.47348E-5	1.30709E-4
5.99361E-5	-4.318E-4	-5.98833E-4	-5.32205E-4
5.99761E-5	4.52281E-5	-8.832E-5	-6.33763E-5
6.00161E-5	7.30349E-6	-2.6152E-4	-2.88224E-6
6.00561E-5	-5.45335E-5	-2.82368E-4	-1.54117E-4
6.00961E-5	-3.87935E-4	-5.48049E-4	-2.27214E-4
6.01361E-5	1.00973E-4	-1.61556E-4	9.79412E-5
6.01761E-5	-2.07211E-5	-1.30551E-4	-5.83351E-5
6.02161E-5	2.49712E-5	-8.51126E-5	2.31532E-4
6.02561E-5	-4.08497E-4	-4.86574E-4	-4.13738E-4
6.02961E-5	6.77697E-5	-2.47064E-5	2.71862E-4
6.03361E-5	6.5942E-5	-1.54072E-4	2.89506E-4
6.03761E-5	2.13158E-5	-1.61533E-5	-1.56638E-4
6.04161E-5	-4.30886E-4	-5.56067E-4	-3.45682E-4
6.04561E-5	2.36004E-5	-1.35362E-4	8.78589E-5
6.04961E-5	-1.02119E-5	-9.04583E-5	1.81121E-4
6.05361E-5	-5.25535E-5	-1.44984E-4	-4.32116E-5
6.05761E-5	-5.07192E-4	-5.25062E-4	-4.54067E-4
6.06161E-5	1.56804E-5	-4.60891E-5	5.00501E-5
6.06561E-5	-1.03642E-5	-7.12138E-5	-1.06226E-4
6.06961E-5	-4.78319E-5	-1.52468E-4	-3.00311E-4
6.07361E-5	-4.74751E-4	-4.6626E-4	-4.79273E-4
6.07761E-5	4.03543E-5	-5.14348E-5	-2.65023E-4
6.08161E-5	-3.86935E-5	-1.38035E-4	-1.56638E-4
6.08561E-5	-4.95073E-5	-8.66931E-6	-3.25517E-4
6.08961E-5	-4.67135E-4	-4.86039E-4	-5.62452E-4
6.09361E-5	-3.20575E-6	-9.5804E-5	1.38271E-4
6.09761E-5	-6.48904E-5	6.29861E-6	-1.91926E-4
6.10161E-5	-7.16575E-6	-6.69373E-5	-2.0957E-4
6.10561E-5	-4.05298E-4	-5.70501E-4	-8.10204E-5
6.10961E-5	7.21866E-5	1.16443E-5	4.53344E-4
6.11361E-5	-2.81842E-5	-5.83842E-5	5.44085E-4
6.11761E-5	-3.03165E-5	-7.44212E-5	3.85288E-4
6.12161E-5	-4.10477E-4	-4.94057E-4	-2.22173E-4
6.12561E-5	1.85743E-5	-7.12138E-5	1.3575E-4
6.12961E-5	-2.78796E-5	-1.39639E-4	-2.80881E-5
6.13361E-5	1.91835E-5	-1.92026E-4	2.41615E-4
6.13761E-5	-4.20529E-4	-5.39496E-4	-2.0957E-4
6.14161E-5	9.70128E-5	-1.24113E-5	1.60956E-4
6.14561E-5	-5.17919E-5	-5.67805E-5	4.02932E-4
6.14961E-5	-2.31581E-5	-3.96743E-5	-1.18829E-4
6.15361E-5	-3.4072E-4	-5.69966E-4	-3.07873E-4
6.15761E-5	8.39143E-5	-1.17187E-4	1.76079E-4
6.16161E-5	8.71128E-5	-1.64763E-4	1.45832E-4
6.16561E-5	5.92404E-5	-1.65832E-4	5.76118E-5
6.16961E-5	-4.54646E-4	-4.96196E-4	-5.32205E-4
6.17361E-5	5.46712E-5	-1.50841E-5	-5.58146E-5
6.17761E-5	-7.47037E-6	-4.39508E-5	8.53383E-5
6.18161E-5	5.93927E-5	-7.12138E-5	2.98854E-5
6.18561E-5	-4.38654E-4	-5.28804E-4	-2.90229E-4
6.18961E-5	-4.40242E-5	-1.20929E-4	3.60082E-4
6.19361E-5	2.7865E-5	-4.60891E-5	4.75295E-5
6.19761E-5	1.4462E-5	-7.06792E-5	2.15894E-6
